/*x y*/
1.026765,1.000901,
1.026781,1.000956,
1.026797,1.001012,
1.026813,1.001068,
1.026830,1.001125,
1.026846,1.001182,
1.026863,1.001239,
1.026880,1.001297,
1.026897,1.001355,
1.026914,1.001414,
1.026931,1.001473,
1.026948,1.001532,
1.026965,1.001592,
1.026983,1.001652,
1.027000,1.001713,
1.027018,1.001774,
1.027036,1.001836,
1.027054,1.001898,
1.027072,1.001960,
1.027090,1.002023,
1.027109,1.002086,
1.027127,1.002149,
1.027146,1.002213,
1.027164,1.002278,
1.027183,1.002342,
1.027202,1.002407,
1.027221,1.002473,
1.027240,1.002539,
1.027260,1.002605,
1.027279,1.002672,
1.027299,1.002739,
1.027318,1.002807,
1.027338,1.002875,
1.027358,1.002943,
1.027378,1.003012,
1.027398,1.003081,
1.027418,1.003151,
1.027439,1.003221,
1.027459,1.003292,
1.027480,1.003362,
1.027501,1.003434,
1.027522,1.003505,
1.027543,1.003577,
1.027564,1.003650,
1.027585,1.003723,
1.027606,1.003796,
1.027628,1.003870,
1.027649,1.003944,
1.027671,1.004018,
1.027693,1.004093,
1.027715,1.004169,
1.027737,1.004244,
1.027759,1.004320,
1.027781,1.004397,
1.027804,1.004474,
1.027826,1.004551,
1.027849,1.004629,
1.027871,1.004707,
1.027894,1.004785,
1.027917,1.004864,
1.027940,1.004944,
1.027964,1.005023,
1.027987,1.005104,
1.028010,1.005184,
1.028034,1.005265,
1.028058,1.005346,
1.028082,1.005428,
1.028106,1.005510,
1.028130,1.005593,
1.028154,1.005676,
1.028178,1.005759,
1.028203,1.005843,
1.028227,1.005927,
1.028252,1.006012,
1.028276,1.006097,
1.028301,1.006182,
1.028326,1.006268,
1.028352,1.006354,
1.028377,1.006440,
1.028402,1.006527,
1.028428,1.006615,
1.028453,1.006703,
1.028479,1.006791,
1.028505,1.006879,
1.028531,1.006968,
1.028557,1.007058,
1.028583,1.007147,
1.028609,1.007238,
1.028636,1.007328,
1.028662,1.007419,
1.028689,1.007510,
1.028716,1.007602,
1.028743,1.007694,
1.028770,1.007787,
1.028797,1.007880,
1.028824,1.007973,
1.028851,1.008067,
1.028879,1.008161,
1.028907,1.008255,
1.028934,1.008350,
1.028962,1.008446,
1.028990,1.008541,
1.029018,1.008638,
1.029046,1.008734,
1.029075,1.008831,
1.029103,1.008928,
1.029132,1.009026,
1.029160,1.009124,
1.029189,1.009223,
1.029218,1.009321,
1.029247,1.009421,
1.029276,1.009520,
1.029305,1.009620,
1.029335,1.009721,
1.029364,1.009822,
1.029394,1.009923,
1.029424,1.010025,
1.029453,1.010127,
1.029483,1.010229,
1.029513,1.010332,
1.029544,1.010435,
1.029574,1.010539,
1.029604,1.010643,
1.029635,1.010747,
1.029666,1.010852,
1.029696,1.010957,
1.029727,1.011063,
1.029758,1.011169,
1.029789,1.011275,
1.029821,1.011382,
1.029852,1.011489,
1.029883,1.011597,
1.029915,1.011705,
1.029947,1.011813,
1.029979,1.011922,
1.030010,1.012031,
1.030043,1.012140,
1.030075,1.012250,
1.030107,1.012360,
1.030139,1.012471,
1.030172,1.012582,
1.030205,1.012694,
1.030237,1.012806,
1.030270,1.012918,
1.030303,1.013030,
1.030336,1.013143,
1.030370,1.013257,
1.030403,1.013371,
1.030436,1.013485,
1.030470,1.013599,
1.030504,1.013714,
1.030537,1.013830,
1.030571,1.013945,
1.030605,1.014062,
1.030640,1.014178,
1.030674,1.014295,
1.030708,1.014412,
1.030743,1.014530,
1.030777,1.014648,
1.030812,1.014767,
1.030847,1.014885,
1.030882,1.015005,
1.030917,1.015124,
1.030952,1.015244,
1.030987,1.015365,
1.031023,1.015486,
1.031058,1.015607,
1.031094,1.015728,
1.031130,1.015850,
1.031166,1.015973,
1.031202,1.016095,
1.031238,1.016218,
1.031274,1.016342,
1.031311,1.016466,
1.031347,1.016590,
1.031384,1.016715,
1.031420,1.016840,
1.031457,1.016965,
1.031494,1.017091,
1.031531,1.017217,
1.031568,1.017344,
1.031606,1.017471,
1.031643,1.017598,
1.031680,1.017726,
1.031718,1.017854,
1.031756,1.017983,
1.031794,1.018112,
1.031832,1.018241,
1.031870,1.018370,
1.031908,1.018500,
1.031946,1.018631,
1.031985,1.018762,
1.032023,1.018893,
1.032062,1.019025,
1.032101,1.019156,
1.032140,1.019289,
1.032179,1.019422,
1.032218,1.019555,
1.032257,1.019688,
1.032296,1.019822,
1.032336,1.019956,
1.032375,1.020091,
1.032415,1.020226,
1.032455,1.020361,
1.032495,1.020497,
1.032535,1.020633,
1.032575,1.020770,
1.032615,1.020907,
1.032656,1.021044,
1.032696,1.021182,
1.032737,1.021320,
1.032778,1.021458,
1.032818,1.021597,
1.032859,1.021736,
1.032900,1.021876,
1.032942,1.022016,
1.032983,1.022156,
1.033024,1.022297,
1.033066,1.022438,
1.033108,1.022580,
1.033149,1.022721,
1.033191,1.022864,
1.033233,1.023006,
1.033275,1.023149,
1.033317,1.023293,
1.033360,1.023436,
1.033402,1.023581,
1.033445,1.023725,
1.033488,1.023870,
1.033530,1.024015,
1.033573,1.024161,
1.033616,1.024307,
1.033659,1.024453,
1.033703,1.024600,
1.033746,1.024747,
1.033789,1.024895,
1.033833,1.025043,
1.033877,1.025191,
1.033921,1.025340,
1.033964,1.025489,
1.034009,1.025638,
1.034053,1.025788,
1.034097,1.025938,
1.034141,1.026089,
1.034186,1.026240,
1.034230,1.026391,
1.034275,1.026543,
1.034320,1.026695,
1.034365,1.026847,
1.034410,1.027000,
1.034455,1.027153,
1.034501,1.027307,
1.034546,1.027461,
1.034591,1.027615,
1.034637,1.027770,
1.034683,1.027925,
1.034729,1.028080,
1.034775,1.028236,
1.034821,1.028392,
1.034867,1.028549,
1.034913,1.028705,
1.034960,1.028863,
1.035006,1.029020,
1.035053,1.029178,
1.035100,1.029337,
1.035147,1.029496,
1.035194,1.029655,
1.035241,1.029814,
1.035288,1.029974,
1.035335,1.030134,
1.035383,1.030295,
1.035430,1.030456,
1.035478,1.030617,
1.035526,1.030779,
1.035574,1.030941,
1.035622,1.031104,
1.035670,1.031267,
1.035718,1.031430,
1.035766,1.031594,
1.035815,1.031758,
1.035863,1.031922,
1.035912,1.032087,
1.035961,1.032252,
1.036010,1.032417,
1.036059,1.032583,
1.036108,1.032749,
1.036157,1.032916,
1.036206,1.033083,
1.036256,1.033250,
1.036306,1.033418,
1.036355,1.033586,
1.036405,1.033754,
1.036455,1.033923,
1.036505,1.034092,
1.036555,1.034262,
1.036605,1.034432,
1.036656,1.034602,
1.036706,1.034772,
1.036757,1.034943,
1.036808,1.035115,
1.036858,1.035287,
1.036909,1.035459,
1.036960,1.035631,
1.037012,1.035804,
1.037063,1.035977,
1.037114,1.036151,
1.037166,1.036325,
1.037217,1.036499,
1.037269,1.036674,
1.037321,1.036849,
1.037373,1.037024,
1.037425,1.037200,
1.037477,1.037376,
1.037529,1.037552,
1.037582,1.037729,
1.037634,1.037906,
1.037687,1.038084,
1.037740,1.038262,
1.037792,1.038440,
1.037845,1.038619,
1.037898,1.038798,
1.037952,1.038977,
1.038005,1.039157,
1.038058,1.039337,
1.038112,1.039518,
1.038165,1.039699,
1.038219,1.039880,
1.038273,1.040062,
1.038327,1.040244,
1.038381,1.040426,
1.038435,1.040609,
1.038489,1.040792,
1.038544,1.040975,
1.038598,1.041159,
1.038653,1.041343,
1.038708,1.041527,
1.038763,1.041712,
1.038818,1.041898,
1.038873,1.042083,
1.038928,1.042269,
1.038983,1.042455,
1.039038,1.042642,
1.039094,1.042829,
1.039150,1.043016,
1.039205,1.043204,
1.039261,1.043392,
1.039317,1.043581,
1.039373,1.043770,
1.039429,1.043959,
1.039486,1.044148,
1.039542,1.044338,
1.039599,1.044529,
1.039655,1.044719,
1.039712,1.044910,
1.039769,1.045102,
1.039826,1.045293,
1.039883,1.045485,
1.039940,1.045678,
1.039997,1.045871,
1.040055,1.046064,
1.040112,1.046257,
1.040170,1.046451,
1.040227,1.046645,
1.040285,1.046840,
1.040343,1.047035,
1.040401,1.047230,
1.040459,1.047426,
1.040518,1.047622,
1.040576,1.047818,
1.040635,1.048015,
1.040693,1.048212,
1.040752,1.048409,
1.040811,1.048607,
1.040870,1.048805,
1.040929,1.049004,
1.040988,1.049203,
1.041047,1.049402,
1.041107,1.049602,
1.041166,1.049802,
1.041226,1.050002,
1.041285,1.050203,
1.041345,1.050404,
1.041405,1.050605,
1.041465,1.050807,
1.041525,1.051009,
1.041586,1.051211,
1.041646,1.051414,
1.041706,1.051617,
1.041767,1.051821,
1.041828,1.052024,
1.041889,1.052229,
1.041949,1.052433,
1.042010,1.052638,
1.042072,1.052843,
1.042133,1.053049,
1.042194,1.053255,
1.042256,1.053461,
1.042317,1.053668,
1.042379,1.053875,
1.042441,1.054082,
1.042503,1.054290,
1.042565,1.054498,
1.042627,1.054707,
1.042689,1.054915,
1.042751,1.055125,
1.042814,1.055334,
1.042876,1.055544,
1.042939,1.055754,
1.043002,1.055965,
1.043065,1.056176,
1.043128,1.056387,
1.043191,1.056598,
1.043254,1.056810,
1.043317,1.057023,
1.043381,1.057235,
1.043444,1.057448,
1.043508,1.057662,
1.043572,1.057875,
1.043636,1.058090,
1.043700,1.058304,
1.043764,1.058519,
1.043828,1.058734,
1.043892,1.058949,
1.043957,1.059165,
1.044021,1.059381,
1.044086,1.059598,
1.044150,1.059815,
1.044215,1.060032,
1.044280,1.060249,
1.044345,1.060467,
1.044411,1.060686,
1.044476,1.060904,
1.044541,1.061123,
1.044607,1.061342,
1.044672,1.061562,
1.044738,1.061782,
1.044804,1.062002,
1.044870,1.062223,
1.044936,1.062444,
1.045002,1.062666,
1.045068,1.062887,
1.045135,1.063109,
1.045201,1.063332,
1.045268,1.063555,
1.045334,1.063778,
1.045401,1.064001,
1.045468,1.064225,
1.045535,1.064449,
1.045602,1.064674,
1.045669,1.064898,
1.045737,1.065124,
1.045804,1.065349,
1.045872,1.065575,
1.045939,1.065801,
1.046007,1.066028,
1.046075,1.066255,
1.046143,1.066482,
1.046211,1.066710,
1.046279,1.066938,
1.046348,1.067166,
1.046416,1.067395,
1.046485,1.067624,
1.046553,1.067853,
1.046622,1.068083,
1.046691,1.068313,
1.046760,1.068543,
1.046829,1.068774,
1.046898,1.069005,
1.046967,1.069236,
1.047037,1.069468,
1.047106,1.069700,
1.047176,1.069932,
1.047246,1.070165,
1.047315,1.070398,
1.047385,1.070632,
1.047455,1.070865,
1.047526,1.071099,
1.047596,1.071334,
1.047666,1.071569,
1.047737,1.071804,
1.047807,1.072039,
1.047878,1.072275,
1.047949,1.072511,
1.048020,1.072748,
1.048091,1.072985,
1.048162,1.073222,
1.048233,1.073459,
1.048304,1.073697,
1.048376,1.073936,
1.048447,1.074174,
1.048519,1.074413,
1.048591,1.074652,
1.048662,1.074892,
1.048734,1.075132,
1.048806,1.075372,
1.048879,1.075613,
1.048951,1.075854,
1.049023,1.076095,
1.049096,1.076336,
1.049168,1.076578,
1.049241,1.076821,
1.049314,1.077063,
1.049387,1.077306,
1.049460,1.077550,
1.049533,1.077793,
1.049606,1.078037,
1.049680,1.078281,
1.049753,1.078526,
1.049827,1.078771,
1.049900,1.079016,
1.049974,1.079262,
1.050048,1.079508,
1.050122,1.079754,
1.050196,1.080001,
1.050270,1.080248,
1.050345,1.080495,
1.050419,1.080743,
1.050494,1.080991,
1.050568,1.081239,
1.050643,1.081488,
1.050718,1.081737,
1.050793,1.081986,
1.050868,1.082236,
1.050943,1.082486,
1.051018,1.082737,
1.051094,1.082987,
1.051169,1.083238,
1.051245,1.083490,
1.051320,1.083741,
1.051396,1.083993,
1.051472,1.084246,
1.051548,1.084498,
1.051624,1.084751,
1.051700,1.085005,
1.051777,1.085258,
1.051853,1.085512,
1.051930,1.085767,
1.052006,1.086022,
1.052083,1.086277,
1.052160,1.086532,
1.052237,1.086788,
1.052314,1.087044,
1.052391,1.087300,
1.052468,1.087557,
1.052546,1.087814,
1.052623,1.088071,
1.052701,1.088329,
1.052778,1.088587,
1.052856,1.088845,
1.052934,1.089104,
1.053012,1.089363,
1.053090,1.089622,
1.053168,1.089882,
1.053247,1.090142,
1.053325,1.090402,
1.053404,1.090663,
1.053482,1.090924,
1.053561,1.091185,
1.053640,1.091447,
1.053719,1.091709,
1.053798,1.091971,
1.053877,1.092234,
1.053956,1.092497,
1.054036,1.092760,
1.054115,1.093024,
1.054195,1.093287,
1.054275,1.093552,
1.054354,1.093816,
1.054434,1.094081,
1.054514,1.094347,
1.054594,1.094612,
1.054675,1.094878,
1.054755,1.095144,
1.054835,1.095411,
1.054916,1.095678,
1.054997,1.095945,
1.055077,1.096213,
1.055158,1.096480,
1.055239,1.096749,
1.055320,1.097017,
1.055401,1.097286,
1.055483,1.097555,
1.055564,1.097825,
1.055645,1.098095,
1.055727,1.098365,
1.055809,1.098635,
1.055891,1.098906,
1.055972,1.099177,
1.056054,1.099449,
1.056136,1.099721,
1.056219,1.099993,
1.056301,1.100265,
1.056383,1.100538,
1.056466,1.100811,
1.056549,1.101084,
1.056631,1.101358,
1.056714,1.101632,
1.056797,1.101907,
1.056880,1.102181,
1.056963,1.102456,
1.057046,1.102732,
1.057130,1.103007,
1.057213,1.103283,
1.057297,1.103560,
1.057380,1.103836,
1.057464,1.104113,
1.057548,1.104391,
1.057632,1.104668,
1.057716,1.104946,
1.057800,1.105225,
1.057885,1.105503,
1.057969,1.105782,
1.058054,1.106061,
1.058138,1.106341,
1.058223,1.106621,
1.058308,1.106901,
1.058393,1.107181,
1.058478,1.107462,
1.058563,1.107743,
1.058648,1.108025,
1.058733,1.108307,
1.058819,1.108589,
1.058904,1.108871,
1.058990,1.109154,
1.059075,1.109437,
1.059161,1.109721,
1.059247,1.110004,
1.059333,1.110288,
1.059419,1.110573,
1.059506,1.110857,
1.059592,1.111142,
1.059678,1.111428,
1.059765,1.111713,
1.059852,1.111999,
1.059938,1.112286,
1.060025,1.112572,
1.060112,1.112859,
1.060199,1.113146,
1.060287,1.113434,
1.060374,1.113722,
1.060461,1.114010,
1.060549,1.114299,
1.060636,1.114587,
1.060724,1.114876,
1.060812,1.115166,
1.060900,1.115456,
1.060988,1.115746,
1.061076,1.116036,
1.061164,1.116327,
1.061252,1.116618,
1.061341,1.116909,
1.061429,1.117201,
1.061518,1.117493,
1.061607,1.117785,
1.061695,1.118078,
1.061784,1.118371,
1.061873,1.118664,
1.061962,1.118958,
1.062052,1.119252,
1.062141,1.119546,
1.062230,1.119840,
1.062320,1.120135,
1.062410,1.120430,
1.062499,1.120726,
1.062589,1.121021,
1.062679,1.121318,
1.062769,1.121614,
1.062859,1.121911,
1.062950,1.122208,
1.063040,1.122505,
1.063130,1.122803,
1.063221,1.123101,
1.063312,1.123399,
1.063402,1.123697,
1.063493,1.123996,
1.063584,1.124296,
1.063675,1.124595,
1.063766,1.124895,
1.063858,1.125195,
1.063949,1.125496,
1.064041,1.125796,
1.064132,1.126097,
1.064224,1.126399,
1.064316,1.126701,
1.064407,1.127003,
1.064499,1.127305,
1.064592,1.127608,
1.064684,1.127911,
1.064776,1.128214,
1.064868,1.128517,
1.064961,1.128821,
1.065053,1.129125,
1.065146,1.129430,
1.065239,1.129735,
1.065332,1.130040,
1.065425,1.130345,
1.065518,1.130651,
1.065611,1.130957,
1.065704,1.131264,
1.065798,1.131570,
1.065891,1.131877,
1.065985,1.132184,
1.066079,1.132492,
1.066172,1.132800,
1.066266,1.133108,
1.066360,1.133417,
1.066455,1.133726,
1.066549,1.134035,
1.066643,1.134344,
1.066737,1.134654,
1.066832,1.134964,
1.066927,1.135274,
1.067021,1.135585,
1.067116,1.135896,
1.067211,1.136207,
1.067306,1.136519,
1.067401,1.136831,
1.067496,1.137143,
1.067592,1.137456,
1.067687,1.137768,
1.067783,1.138081,
1.067878,1.138395,
1.067974,1.138709,
1.068070,1.139023,
1.068166,1.139337,
1.068262,1.139652,
1.068358,1.139967,
1.068454,1.140282,
1.068550,1.140598,
1.068647,1.140913,
1.068743,1.141230,
1.068840,1.141546,
1.068937,1.141863,
1.069034,1.142180,
1.069131,1.142497,
1.069228,1.142815,
1.069325,1.143133,
1.069422,1.143451,
1.069519,1.143770,
1.069617,1.144089,
1.069714,1.144408,
1.069812,1.144728,
1.069910,1.145047,
1.070007,1.145368,
1.070105,1.145688,
1.070203,1.146009,
1.070302,1.146330,
1.070400,1.146651,
1.070498,1.146973,
1.070597,1.147295,
1.070695,1.147617,
1.070794,1.147940,
1.070892,1.148262,
1.070991,1.148586,
1.071090,1.148909,
1.071189,1.149233,
1.071288,1.149557,
1.071388,1.149881,
1.071487,1.150206,
1.071586,1.150531,
1.071686,1.150856,
1.071786,1.151182,
1.071885,1.151507,
1.071985,1.151834,
1.072085,1.152160,
1.072185,1.152487,
1.072285,1.152814,
1.072385,1.153141,
1.072486,1.153469,
1.072586,1.153797,
1.072687,1.154125,
1.072787,1.154453,
1.072888,1.154782,
1.072989,1.155111,
1.073090,1.155441,
1.073191,1.155771,
1.073292,1.156101,
1.073393,1.156431,
1.073494,1.156762,
1.073596,1.157093,
1.073697,1.157424,
1.073799,1.157755,
1.073901,1.158087,
1.074003,1.158419,
1.074104,1.158752,
1.074206,1.159084,
1.074309,1.159417,
1.074411,1.159751,
1.074513,1.160084,
1.074615,1.160418,
1.074718,1.160752,
1.074821,1.161087,
1.074923,1.161422,
1.075026,1.161757,
1.075129,1.162092,
1.075232,1.162428,
1.075335,1.162764,
1.075438,1.163100,
1.075542,1.163436,
1.075645,1.163773,
1.075748,1.164110,
1.075852,1.164448,
1.075956,1.164786,
1.076060,1.165124,
1.076163,1.165462,
1.076267,1.165801,
1.076371,1.166139,
1.076476,1.166479,
1.076580,1.166818,
1.076684,1.167158,
1.076789,1.167498,
1.076893,1.167838,
1.076998,1.168179,
1.077103,1.168520,
1.077208,1.168861,
1.077313,1.169203,
1.077418,1.169545,
1.077523,1.169887,
1.077628,1.170229,
1.077733,1.170572,
1.077839,1.170915,
1.077944,1.171258,
1.078050,1.171602,
1.078156,1.171946,
1.078262,1.172290,
1.078368,1.172634,
1.078474,1.172979,
1.078580,1.173324,
1.078686,1.173669,
1.078792,1.174015,
1.078899,1.174361,
1.079005,1.174707,
1.079112,1.175053,
1.079219,1.175400,
1.079326,1.175747,
1.079433,1.176095,
1.079540,1.176442,
1.079647,1.176790,
1.079754,1.177138,
1.079861,1.177487,
1.079969,1.177836,
1.080076,1.178185,
1.080184,1.178534,
1.080291,1.178884,
1.080399,1.179234,
1.080507,1.179584,
1.080615,1.179934,
1.080723,1.180285,
1.080831,1.180636,
1.080940,1.180988,
1.081048,1.181339,
1.081157,1.181691,
1.081265,1.182044,
1.081374,1.182396,
1.081483,1.182749,
1.081591,1.183102,
1.081700,1.183455,
1.081809,1.183809,
1.081919,1.184163,
1.082028,1.184517,
1.082137,1.184872,
1.082247,1.185227,
1.082356,1.185582,
1.082466,1.185937,
1.082576,1.186293,
1.082685,1.186649,
1.082795,1.187005,
1.082905,1.187361,
1.083016,1.187718,
1.083126,1.188075,
1.083236,1.188433,
1.083346,1.188790,
1.083457,1.189148,
1.083568,1.189507,
1.083678,1.189865,
1.083789,1.190224,
1.083900,1.190583,
1.084011,1.190942,
1.084122,1.191302,
1.084233,1.191662,
1.084345,1.192022,
1.084456,1.192383,
1.084567,1.192743,
1.084679,1.193104,
1.084791,1.193466,
1.084902,1.193827,
1.085014,1.194189,
1.085126,1.194551,
1.085238,1.194914,
1.085350,1.195277,
1.085463,1.195640,
1.085575,1.196003,
1.085687,1.196367,
1.085800,1.196730,
1.085913,1.197095,
1.086025,1.197459,
1.086138,1.197824,
1.086251,1.198189,
1.086364,1.198554,
1.086477,1.198920,
1.086590,1.199285,
1.086704,1.199651,
1.086817,1.200018,
1.086931,1.200384,
1.087044,1.200751,
1.087158,1.201119,
1.087272,1.201486,
1.087386,1.201854,
1.087500,1.202222,
1.087614,1.202590,
1.087728,1.202959,
1.087842,1.203328,
1.087956,1.203697,
1.088071,1.204066,
1.088185,1.204436,
1.088300,1.204806,
1.088415,1.205177,
1.088530,1.205547,
1.088644,1.205918,
1.088759,1.206289,
1.088875,1.206660,
1.088990,1.207032,
1.089105,1.207404,
1.089221,1.207776,
1.089336,1.208149,
1.089452,1.208522,
1.089567,1.208895,
1.089683,1.209268,
1.089799,1.209641,
1.089915,1.210015,
1.090031,1.210390,
1.090147,1.210764,
1.090263,1.211139,
1.090380,1.211514,
1.090496,1.211889,
1.090613,1.212264,
1.090729,1.212640,
1.090846,1.213016,
1.090963,1.213393,
1.091080,1.213769,
1.091197,1.214146,
1.091314,1.214523,
1.091431,1.214901,
1.091548,1.215278,
1.091666,1.215656,
1.091783,1.216035,
1.091901,1.216413,
1.092019,1.216792,
1.092136,1.217171,
1.092254,1.217550,
1.092372,1.217930,
1.092490,1.218310,
1.092608,1.218690,
1.092727,1.219071,
1.092845,1.219451,
1.092963,1.219832,
1.093082,1.220214,
1.093201,1.220595,
1.093319,1.220977,
1.093438,1.221359,
1.093557,1.221741,
1.093676,1.222124,
1.093795,1.222507,
1.093914,1.222890,
1.094034,1.223273,
1.094153,1.223657,
1.094272,1.224041,
1.094392,1.224425,
1.094512,1.224810,
1.094631,1.225195,
1.094751,1.225580,
1.094871,1.225965,
1.094991,1.226350,
1.095111,1.226736,
1.095231,1.227122,
1.095352,1.227509,
1.095472,1.227895,
1.095593,1.228282,
1.095713,1.228670,
1.095834,1.229057,
1.095955,1.229445,
1.096076,1.229833,
1.096197,1.230221,
1.096318,1.230610,
1.096439,1.230998,
1.096560,1.231387,
1.096681,1.231777,
1.096803,1.232166,
1.096924,1.232556,
1.097046,1.232946,
1.097168,1.233337,
1.097289,1.233727,
1.097411,1.234118,
1.097533,1.234510,
1.097655,1.234901,
1.097778,1.235293,
1.097900,1.235685,
1.098022,1.236077,
1.098145,1.236470,
1.098267,1.236862,
1.098390,1.237255,
1.098513,1.237649,
1.098635,1.238042,
1.098758,1.238436,
1.098881,1.238830,
1.099005,1.239225,
1.099128,1.239619,
1.099251,1.240014,
1.099374,1.240409,
1.099498,1.240805,
1.099621,1.241201,
1.099745,1.241596,
1.099869,1.241993,
1.099993,1.242389,
1.100117,1.242786,
1.100241,1.243183,
1.100365,1.243580,
1.100489,1.243978,
1.100613,1.244376,
1.100738,1.244774,
1.100862,1.245172,
1.100987,1.245571,
1.101112,1.245969,
1.101236,1.246369,
1.101361,1.246768,
1.101486,1.247168,
1.101611,1.247567,
1.101736,1.247968,
1.101862,1.248368,
1.101987,1.248769,
1.102112,1.249170,
1.102238,1.249571,
1.102363,1.249972,
1.102489,1.250374,
1.102615,1.250776,
1.102741,1.251178,
1.102867,1.251581,
1.102993,1.251983,
1.103119,1.252386,
1.103245,1.252790,
1.103372,1.253193,
1.103498,1.253597,
1.103625,1.254001,
1.103751,1.254405,
1.103878,1.254810,
1.104005,1.255215,
1.104132,1.255620,
1.104259,1.256025,
1.104386,1.256431,
1.104513,1.256837,
1.104640,1.257243,
1.104768,1.257649,
1.104895,1.258056,
1.105022,1.258463,
1.105150,1.258870,
1.105278,1.259277,
1.105406,1.259685,
1.105534,1.260093,
1.105662,1.260501,
1.105790,1.260910,
1.105918,1.261318,
1.106046,1.261727,
1.106174,1.262136,
1.106303,1.262546,
1.106431,1.262956,
1.106560,1.263366,
1.106689,1.263776,
1.106818,1.264186,
1.106947,1.264597,
1.107076,1.265008,
1.107205,1.265419,
1.107334,1.265831,
1.107463,1.266242,
1.107592,1.266654,
1.107722,1.267067,
1.107851,1.267479,
1.107981,1.267892,
1.108111,1.268305,
1.108241,1.268718,
1.108371,1.269132,
1.108501,1.269546,
1.108631,1.269960,
1.108761,1.270374,
1.108891,1.270789,
1.109021,1.271203,
1.109152,1.271618,
1.109282,1.272034,
1.109413,1.272449,
1.109544,1.272865,
1.109675,1.273281,
1.109806,1.273697,
1.109937,1.274114,
1.110068,1.274531,
1.110199,1.274948,
1.110330,1.275365,
1.110461,1.275783,
1.110593,1.276201,
1.110724,1.276619,
1.110856,1.277037,
1.110988,1.277456,
1.111120,1.277874,
1.111251,1.278293,
1.111383,1.278713,
1.111516,1.279132,
1.111648,1.279552,
1.111780,1.279972,
1.111912,1.280393,
1.112045,1.280813,
1.112177,1.281234,
1.112310,1.281655,
1.112443,1.282076,
1.112575,1.282498,
1.112708,1.282920,
1.112841,1.283342,
1.112974,1.283764,
1.113108,1.284187,
1.113241,1.284609,
1.113374,1.285032,
1.113508,1.285456,
1.113641,1.285879,
1.113775,1.286303,
1.113908,1.286727,
1.114042,1.287151,
1.114176,1.287576,
1.114310,1.288001,
1.114444,1.288426,
1.114578,1.288851,
1.114712,1.289277,
1.114847,1.289702,
1.114981,1.290128,
1.115116,1.290555,
1.115250,1.290981,
1.115385,1.291408,
1.115520,1.291835,
1.115655,1.292262,
1.115790,1.292690,
1.115925,1.293117,
1.116060,1.293545,
1.116195,1.293974,
1.116330,1.294402,
