1,2,3.5009e-26,
1.00002,2.00004,-0.000209999,
1.00003,2.00006,-0.000296207,
1.00004,2.00008,-0.000382415,
1.00004,2.00009,-0.000468623,
1.00005,2.00011,-0.000554831,
1.00006,2.00013,-0.000641039,
1.00014,2.00031,-0.00154243,
1.00016,2.00036,-0.00174671,
1.00017,2.0004,-0.00195099,
1.00019,2.00044,-0.00215527,
1.00021,2.00048,-0.00235955,
1.00023,2.00053,-0.00256383,
1.00025,2.00057,-0.00276811,
1.00026,2.00061,-0.00297239,
1.00028,2.00066,-0.00317667,
1.0003,2.0007,-0.00338095,
1.00032,2.00074,-0.00358523,
1.00033,2.00078,-0.00378951,
1.00035,2.00083,-0.00399379,
1.00037,2.00087,-0.00419807,
1.00054,2.00128,-0.00613547,
1.00057,2.00135,-0.00650972,
1.0006,2.00143,-0.00688397,
1.00063,2.00151,-0.00725822,
1.00066,2.00159,-0.00763247,
1.00069,2.00167,-0.00800672,
1.00073,2.00175,-0.00838097,
1.00076,2.00183,-0.00875522,
1.00079,2.00191,-0.00912947,
1.00082,2.00199,-0.00950372,
1.00085,2.00207,-0.00987797,
1.00088,2.00215,-0.0102522,
1.00092,2.00223,-0.0106265,
1.00095,2.00231,-0.0110007,
1.00098,2.00239,-0.011375,
1.00101,2.00247,-0.0117492,
1.00104,2.00255,-0.0121235,
1.00107,2.00263,-0.0124977,
1.00111,2.00271,-0.012872,
1.00114,2.00279,-0.0132462,
1.00117,2.00287,-0.0136205,
1.0012,2.00295,-0.0139947,
1.00123,2.00303,-0.014369,
1.00153,2.00379,-0.0179062,
1.00158,2.00392,-0.0184893,
1.00163,2.00405,-0.0190725,
1.00168,2.00418,-0.0196557,
1.00173,2.00431,-0.0202389,
1.00178,2.00444,-0.0208221,
1.00183,2.00457,-0.0214053,
1.00188,2.0047,-0.0219884,
1.00193,2.00483,-0.0225716,
1.00198,2.00496,-0.0231548,
1.00203,2.00509,-0.023738,
1.00208,2.00522,-0.0243212,
1.00213,2.00535,-0.0249044,
1.00218,2.00548,-0.0254875,
1.00222,2.00561,-0.0260707,
1.00227,2.00574,-0.0266539,
1.00232,2.00587,-0.0272371,
1.00237,2.006,-0.0278203,
1.00242,2.00613,-0.0284035,
1.00247,2.00626,-0.0289866,
1.00252,2.00639,-0.0295698,
1.00257,2.00652,-0.030153,
1.00262,2.00665,-0.0307362,
1.00267,2.00678,-0.0313194,
1.00272,2.00691,-0.0319026,
1.00277,2.00704,-0.0324857,
1.00282,2.00717,-0.0330689,
1.00287,2.0073,-0.0336521,
1.00292,2.00743,-0.0342353,
1.00297,2.00756,-0.0348185,
1.00302,2.00769,-0.0354017,
1.00348,2.00891,-0.0407688,
1.00356,2.0091,-0.0415146,
1.00364,2.0093,-0.0422604,
1.00371,2.0095,-0.0430063,
1.00379,2.00969,-0.0437521,
1.00387,2.00989,-0.0444979,
1.00394,2.01008,-0.0452437,
1.00402,2.01028,-0.0459895,
1.0041,2.01048,-0.0467354,
1.00417,2.01067,-0.0474812,
1.00425,2.01087,-0.048227,
1.00433,2.01106,-0.0489728,
1.0044,2.01126,-0.0497187,
1.00448,2.01146,-0.0504645,
1.00456,2.01165,-0.0512103,
1.00463,2.01185,-0.0519561,
1.00471,2.01204,-0.052702,
1.00479,2.01224,-0.0534478,
1.00486,2.01244,-0.0541936,
1.00494,2.01263,-0.0549394,
1.00502,2.01283,-0.0556853,
1.00509,2.01302,-0.0564311,
1.00517,2.01322,-0.0571769,
1.00525,2.01342,-0.0579227,
1.00532,2.01361,-0.0586685,
1.0054,2.01381,-0.0594144,
1.00548,2.014,-0.0601602,
1.00555,2.0142,-0.060906,
1.00563,2.0144,-0.0616518,
1.00571,2.01459,-0.0623977,
1.00578,2.01479,-0.0631435,
1.00586,2.01498,-0.0638893,
1.00594,2.01518,-0.0646351,
1.00601,2.01538,-0.065381,
1.00609,2.01557,-0.0661268,
1.00617,2.01577,-0.0668726,
1.00624,2.01596,-0.0676184,
1.00632,2.01616,-0.0683643,
1.0064,2.01636,-0.0691101,
1.00711,2.01816,-0.0757482,
1.00723,2.01843,-0.0765376,
1.00734,2.01871,-0.0773269,
1.00746,2.01899,-0.0781163,
1.00758,2.01927,-0.0789057,
1.00769,2.01954,-0.079695,
1.00781,2.01982,-0.0804844,
1.00793,2.0201,-0.0812738,
1.00804,2.02038,-0.0820631,
1.00816,2.02065,-0.0828525,
1.00828,2.02093,-0.0836419,
1.00839,2.02121,-0.0844313,
1.00851,2.02148,-0.0852206,
1.00863,2.02176,-0.08601,
1.00874,2.02204,-0.0867994,
1.00886,2.02232,-0.0875887,
1.00898,2.02259,-0.0883781,
1.0091,2.02287,-0.0891675,
1.00921,2.02315,-0.0899568,
1.00933,2.02343,-0.0907462,
1.00945,2.0237,-0.0915356,
1.00956,2.02398,-0.0923249,
1.00968,2.02426,-0.0931143,
1.0098,2.02454,-0.0939037,
1.00991,2.02481,-0.094693,
1.01003,2.02509,-0.0954824,
1.01015,2.02537,-0.0962718,
1.01026,2.02565,-0.0970612,
1.01038,2.02592,-0.0978505,
1.0105,2.0262,-0.0986399,
1.01061,2.02648,-0.0994293,
1.01073,2.02676,-0.100219,
1.01085,2.02703,-0.101008,
1.01096,2.02731,-0.101797,
1.01108,2.02759,-0.102587,
1.0112,2.02786,-0.103376,
1.01132,2.02814,-0.104165,
1.01143,2.02842,-0.104955,
1.01155,2.0287,-0.105744,
1.01167,2.02897,-0.106534,
1.01178,2.02925,-0.107323,
1.0119,2.02953,-0.108112,
1.01202,2.02981,-0.108902,
1.01213,2.03008,-0.109691,
1.01225,2.03036,-0.11048,
1.01237,2.03064,-0.11127,
1.01338,2.03305,-0.118109,
1.01355,2.03342,-0.118893,
1.01372,2.03379,-0.119676,
1.01389,2.03416,-0.12046,
1.01406,2.03453,-0.121243,
1.01423,2.0349,-0.122027,
1.0144,2.03527,-0.12281,
1.01457,2.03564,-0.123594,
1.01474,2.036,-0.124377,
1.01491,2.03637,-0.125161,
1.01508,2.03674,-0.125944,
1.01525,2.03711,-0.126728,
1.01542,2.03748,-0.127511,
1.0156,2.03785,-0.128295,
1.01577,2.03822,-0.129078,
1.01594,2.03859,-0.129862,
1.01611,2.03896,-0.130645,
1.01628,2.03933,-0.131429,
1.01645,2.0397,-0.132213,
1.01662,2.04007,-0.132996,
1.01679,2.04044,-0.13378,
1.01696,2.04081,-0.134563,
1.01713,2.04118,-0.135347,
1.0173,2.04155,-0.13613,
1.01747,2.04192,-0.136914,
1.01764,2.04229,-0.137697,
1.01781,2.04266,-0.138481,
1.01798,2.04303,-0.139264,
1.01815,2.04339,-0.140048,
1.01832,2.04376,-0.140831,
1.01849,2.04413,-0.141615,
1.01866,2.0445,-0.142398,
1.01883,2.04487,-0.143182,
1.019,2.04524,-0.143965,
1.01917,2.04561,-0.144749,
1.01934,2.04598,-0.145532,
1.01951,2.04635,-0.146316,
1.01968,2.04672,-0.147099,
1.01985,2.04709,-0.147883,
1.02002,2.04746,-0.148666,
1.02019,2.04783,-0.14945,
1.02036,2.0482,-0.150233,
1.02053,2.04857,-0.151017,
1.0207,2.04894,-0.1518,
1.02087,2.04931,-0.152584,
1.02104,2.04968,-0.153367,
1.02121,2.05005,-0.154151,
1.02138,2.05042,-0.154934,
1.02155,2.05079,-0.155718,
1.02172,2.05115,-0.156502,
1.02189,2.05152,-0.157285,
1.02206,2.05189,-0.158069,
1.02223,2.05226,-0.158852,
1.0224,2.05263,-0.159636,
1.02257,2.053,-0.160419,
1.02405,2.05619,-0.167039,
1.02429,2.05666,-0.167826,
1.02453,2.05713,-0.168612,
1.02477,2.0576,-0.169399,
1.02501,2.05807,-0.170186,
1.02525,2.05854,-0.170973,
1.02549,2.05901,-0.17176,
1.02573,2.05948,-0.172546,
1.02597,2.05995,-0.173333,
1.02621,2.06042,-0.17412,
1.02644,2.06089,-0.174907,
1.02668,2.06136,-0.175693,
1.02692,2.06183,-0.17648,
1.02716,2.0623,-0.177267,
1.0274,2.06277,-0.178054,
1.02764,2.06324,-0.178841,
1.02788,2.06371,-0.179627,
1.02812,2.06418,-0.180414,
1.02836,2.06465,-0.181201,
1.02859,2.06512,-0.181988,
1.02883,2.06559,-0.182775,
1.02907,2.06606,-0.183561,
1.02931,2.06653,-0.184348,
1.02955,2.067,-0.185135,
1.02979,2.06747,-0.185922,
1.03003,2.06794,-0.186709,
1.03027,2.06841,-0.187495,
1.03051,2.06888,-0.188282,
1.03074,2.06935,-0.189069,
1.03098,2.06982,-0.189856,
1.03122,2.07029,-0.190643,
1.03146,2.07076,-0.191429,
1.0317,2.07123,-0.192216,
1.03194,2.0717,-0.193003,
1.03218,2.07217,-0.19379,
1.03242,2.07264,-0.194577,
1.03266,2.07311,-0.195363,
1.0329,2.07358,-0.19615,
1.03313,2.07405,-0.196937,
1.03337,2.07452,-0.197724,
1.03361,2.07499,-0.19851,
1.03385,2.07546,-0.199297,
1.03409,2.07593,-0.200084,
1.03433,2.0764,-0.200871,
1.03457,2.07687,-0.201658,
1.03481,2.07734,-0.202444,
1.03505,2.07781,-0.203231,
1.03528,2.07828,-0.204018,
1.03552,2.07875,-0.204805,
1.03576,2.07922,-0.205592,
1.036,2.07969,-0.206378,
1.03624,2.08016,-0.207165,
1.03648,2.08063,-0.207952,
1.03672,2.0811,-0.208739,
1.03696,2.08157,-0.209526,
1.0372,2.08204,-0.210312,
1.03744,2.08251,-0.211099,
1.03767,2.08298,-0.211886,
1.03791,2.08345,-0.212673,
1.03815,2.08392,-0.21346,
1.03839,2.08439,-0.214246,
1.03863,2.08486,-0.215033,
1.04066,2.0888,-0.22148,
1.04099,2.08938,-0.222264,
1.04131,2.08995,-0.223048,
1.04164,2.09053,-0.223832,
1.04197,2.09111,-0.224616,
1.04229,2.09168,-0.225401,
1.04262,2.09226,-0.226185,
1.04294,2.09283,-0.226969,
1.04327,2.09341,-0.227753,
1.0436,2.09398,-0.228537,
1.04392,2.09456,-0.229321,
1.04425,2.09514,-0.230105,
1.04458,2.09571,-0.230889,
1.0449,2.09629,-0.231673,
1.04523,2.09686,-0.232457,
1.04555,2.09744,-0.233241,
1.04588,2.09802,-0.234026,
1.04621,2.09859,-0.23481,
1.04653,2.09917,-0.235594,
1.04686,2.09974,-0.236378,
1.04719,2.10032,-0.237162,
1.04751,2.10089,-0.237946,
1.04784,2.10147,-0.23873,
1.04816,2.10205,-0.239514,
1.04849,2.10262,-0.240298,
1.04882,2.1032,-0.241082,
1.04914,2.10377,-0.241866,
1.04947,2.10435,-0.24265,
1.0498,2.10493,-0.243435,
1.05012,2.1055,-0.244219,
1.05045,2.10608,-0.245003,
1.05078,2.10665,-0.245787,
1.0511,2.10723,-0.246571,
1.05143,2.10781,-0.247355,
1.05175,2.10838,-0.248139,
1.05208,2.10896,-0.248923,
1.05241,2.10953,-0.249707,
1.05273,2.11011,-0.250491,
1.05306,2.11068,-0.251275,
1.05339,2.11126,-0.252059,
1.05371,2.11184,-0.252844,
1.05404,2.11241,-0.253628,
1.05436,2.11299,-0.254412,
1.05469,2.11356,-0.255196,
1.05502,2.11414,-0.25598,
1.05534,2.11472,-0.256764,
1.05567,2.11529,-0.257548,
1.056,2.11587,-0.258332,
1.05632,2.11644,-0.259116,
1.05665,2.11702,-0.2599,
1.05698,2.11759,-0.260684,
1.0573,2.11817,-0.261469,
1.05763,2.11875,-0.262253,
1.05795,2.11932,-0.263037,
1.05828,2.1199,-0.263821,
1.05861,2.12047,-0.264605,
1.05893,2.12105,-0.265389,
1.05926,2.12163,-0.266173,
1.05959,2.1222,-0.266957,
1.05991,2.12278,-0.267741,
1.06024,2.12335,-0.268525,
1.06056,2.12393,-0.269309,
1.06089,2.12451,-0.270093,
1.06122,2.12508,-0.270878,
1.06154,2.12566,-0.271662,
1.06187,2.12623,-0.272446,
1.0622,2.12681,-0.27323,
1.06252,2.12738,-0.274014,
1.06285,2.12796,-0.274798,
1.06552,2.1326,-0.281009,
1.06595,2.13329,-0.281796,
1.06639,2.13397,-0.282583,
1.06682,2.13465,-0.28337,
1.06726,2.13534,-0.284156,
1.06769,2.13602,-0.284943,
1.06813,2.1367,-0.28573,
1.06856,2.13739,-0.286517,
1.069,2.13807,-0.287304,
1.06944,2.13875,-0.288091,
1.06987,2.13944,-0.288877,
1.07031,2.14012,-0.289664,
1.07074,2.1408,-0.290451,
1.07118,2.14149,-0.291238,
1.07161,2.14217,-0.292025,
1.07205,2.14285,-0.292812,
1.07248,2.14354,-0.293598,
1.07292,2.14422,-0.294385,
1.07335,2.1449,-0.295172,
1.07379,2.14559,-0.295959,
1.07422,2.14627,-0.296746,
1.07466,2.14695,-0.297533,
1.0751,2.14764,-0.298319,
1.07553,2.14832,-0.299106,
1.07597,2.149,-0.299893,
1.0764,2.14969,-0.30068,
1.07684,2.15037,-0.301467,
1.07727,2.15105,-0.302254,
1.07771,2.15174,-0.30304,
1.07814,2.15242,-0.303827,
1.07858,2.1531,-0.304614,
1.07901,2.15379,-0.305401,
1.07945,2.15447,-0.306188,
1.07988,2.15515,-0.306975,
1.08032,2.15584,-0.307761,
1.08075,2.15652,-0.308548,
1.08119,2.1572,-0.309335,
1.08163,2.15789,-0.310122,
1.08206,2.15857,-0.310909,
1.0825,2.15925,-0.311696,
1.08293,2.15994,-0.312482,
1.08337,2.16062,-0.313269,
1.0838,2.1613,-0.314056,
