{4,2.15,0.381593},
{4.00001,2.14999,0.381884},
{4.00001,2.14998,0.381996},
{4.00001,2.14998,0.382109},
{4.00001,2.14997,0.382222},
{4.00001,2.14997,0.382334},
{4.00002,2.14996,0.382447},
{4.00004,2.14991,0.383623},
{4.00004,2.1499,0.383889},
{4.00005,2.14989,0.384156},
{4.00005,2.14987,0.384423},
{4.00006,2.14986,0.38469},
{4.00007,2.14985,0.384956},
{4.00007,2.14984,0.385223},
{4.00008,2.14982,0.38549},
{4.00008,2.14981,0.385757},
{4.00009,2.1498,0.386023},
{4.00009,2.14979,0.38629},
{4.0001,2.14977,0.386557},
{4.0001,2.14976,0.386823},
{4.00011,2.14975,0.38709},
{4.00011,2.14974,0.387357},
{4.00012,2.14973,0.387624},
{4.00013,2.14971,0.38789},
{4.00019,2.14958,0.390798},
{4.0002,2.14955,0.391286},
{4.00021,2.14953,0.391774},
{4.00022,2.1495,0.392262},
{4.00023,2.14948,0.39275},
{4.00024,2.14945,0.393238},
{4.00025,2.14943,0.393726},
{4.00026,2.14941,0.394214},
{4.00027,2.14938,0.394702},
{4.00028,2.14936,0.39519},
{4.00029,2.14933,0.395678},
{4.0003,2.14931,0.396166},
{4.00031,2.14928,0.396654},
{4.00032,2.14926,0.397142},
{4.00033,2.14924,0.39763},
{4.00034,2.14921,0.398118},
{4.00036,2.14919,0.398606},
{4.00037,2.14916,0.399094},
{4.00038,2.14914,0.399582},
{4.00039,2.14912,0.40007},
{4.0004,2.14909,0.400558},
{4.00041,2.14907,0.401046},
{4.00042,2.14904,0.401534},
{4.00043,2.14902,0.402022},
{4.00044,2.14899,0.40251},
{4.00055,2.14874,0.407525},
{4.00057,2.1487,0.408243},
{4.00059,2.14866,0.408961},
{4.00061,2.14862,0.409678},
{4.00062,2.14858,0.410396},
{4.00064,2.14854,0.411113},
{4.00066,2.1485,0.411831},
{4.00068,2.14846,0.412549},
{4.0007,2.14841,0.413266},
{4.00072,2.14837,0.413984},
{4.00074,2.14833,0.414701},
{4.00075,2.14829,0.415419},
{4.00077,2.14825,0.416136},
{4.00079,2.14821,0.416854},
{4.00081,2.14817,0.417572},
{4.00083,2.14813,0.418289},
{4.00085,2.14809,0.419007},
{4.00087,2.14805,0.419724},
{4.00088,2.148,0.420442},
{4.0009,2.14796,0.421159},
{4.00092,2.14792,0.421877},
{4.00094,2.14788,0.422595},
{4.00096,2.14784,0.423312},
{4.00098,2.1478,0.42403},
{4.001,2.14776,0.424747},
{4.00101,2.14772,0.425465},
{4.00103,2.14768,0.426183},
{4.00105,2.14763,0.4269},
{4.00107,2.14759,0.427618},
{4.00109,2.14755,0.428335},
{4.00111,2.14751,0.429053},
{4.00113,2.14747,0.42977},
{4.00114,2.14743,0.430488},
{4.00116,2.14739,0.431206},
{4.00118,2.14735,0.431923},
{4.00137,2.14692,0.439137},
{4.0014,2.14686,0.439929},
{4.00143,2.1468,0.440722},
{4.00146,2.14674,0.441515},
{4.00149,2.14668,0.442308},
{4.00152,2.14661,0.443101},
{4.00155,2.14655,0.443893},
{4.00158,2.14649,0.444686},
{4.00161,2.14643,0.445479},
{4.00164,2.14637,0.446272},
{4.00167,2.14631,0.447065},
{4.0017,2.14625,0.447858},
{4.00173,2.14619,0.44865},
{4.00176,2.14612,0.449443},
{4.00179,2.14606,0.450236},
{4.00182,2.146,0.451029},
{4.00184,2.14594,0.451822},
{4.00187,2.14588,0.452614},
{4.0019,2.14582,0.453407},
{4.00193,2.14576,0.4542},
{4.00196,2.14569,0.454993},
{4.00199,2.14563,0.455786},
{4.00202,2.14557,0.456579},
{4.00205,2.14551,0.457371},
{4.00208,2.14545,0.458164},
{4.00211,2.14539,0.458957},
{4.00214,2.14533,0.45975},
{4.00217,2.14526,0.460543},
{4.0022,2.1452,0.461335},
{4.00223,2.14514,0.462128},
{4.00226,2.14508,0.462921},
{4.00229,2.14502,0.463714},
{4.00231,2.14496,0.464507},
{4.00234,2.1449,0.4653},
{4.00237,2.14483,0.466092},
{4.0024,2.14477,0.466885},
{4.00243,2.14471,0.467678},
{4.00246,2.14465,0.468471},
{4.00249,2.14459,0.469264},
