{2.808,1.85,-2.722},
{2.808,1.85,-2.722},
{2.80801,1.84999,-2.722},
{2.80802,1.84998,-2.722},
{2.80803,1.84997,-2.722},
{2.80804,1.84997,-2.72199},
{2.80805,1.84995,-2.72199},
{2.80807,1.84994,-2.72199},
{2.80808,1.84992,-2.72199},
{2.80811,1.8499,-2.72198},
{2.80812,1.84988,-2.72198},
{2.80814,1.84986,-2.72198},
{2.80816,1.84985,-2.72197},
{2.80818,1.84983,-2.72197},
{2.80822,1.84979,-2.72196},
{2.80824,1.84977,-2.72196},
{2.80827,1.84974,-2.72195},
{2.80829,1.84972,-2.72195},
{2.80832,1.8497,-2.72194},
{2.80834,1.84967,-2.72194},
{2.8084,1.84962,-2.72193},
{2.80843,1.84959,-2.72192},
{2.80846,1.84956,-2.72192},
{2.8085,1.84953,-2.72191},
{2.80853,1.8495,-2.72191},
{2.80856,1.84947,-2.7219},
{2.80863,1.8494,-2.72189},
{2.80867,1.84936,-2.72188},
{2.80871,1.84933,-2.72187},
{2.80875,1.84929,-2.72187},
{2.80879,1.84925,-2.72186},
{2.80883,1.84921,-2.72185},
{2.80887,1.84917,-2.72184},
{2.80891,1.84913,-2.72184},
{2.809,1.84905,-2.72182},
{2.80905,1.849,-2.72181},
{2.8091,1.84895,-2.7218},
{2.80915,1.8489,-2.72179},
{2.8092,1.84886,-2.72178},
{2.80925,1.84881,-2.72177},
{2.8093,1.84876,-2.72176},
{2.80935,1.84871,-2.72176},
{2.80945,1.84862,-2.72174},
{2.80951,1.84856,-2.72173},
{2.80957,1.8485,-2.72172},
{2.80964,1.84844,-2.7217},
{2.8097,1.84839,-2.72169},
{2.80976,1.84833,-2.72168},
{2.80982,1.84827,-2.72167},
{2.80988,1.84821,-2.72166},
{2.80994,1.84816,-2.72165},
{2.81005,1.84805,-2.72163},
{2.81012,1.84798,-2.72162},
{2.8102,1.84791,-2.7216},
{2.81027,1.84784,-2.72159},
{2.81034,1.84777,-2.72158},
{2.81041,1.84771,-2.72157},
{2.81048,1.84764,-2.72155},
{2.81055,1.84757,-2.72154},
{2.81062,1.8475,-2.72153},
{2.81069,1.84744,-2.72151},
{2.81077,1.84737,-2.7215},
{2.81091,1.84723,-2.72148},
{2.81099,1.84715,-2.72146},
{2.81107,1.84707,-2.72145},
{2.81116,1.847,-2.72143},
{2.81124,1.84692,-2.72142},
{2.81132,1.84684,-2.7214},
{2.8114,1.84676,-2.72139},
{2.81149,1.84668,-2.72137},
{2.81157,1.8466,-2.72136},
{2.81165,1.84652,-2.72134},
{2.81174,1.84644,-2.72133},
{2.8119,1.84629,-2.7213},
{2.81199,1.8462,-2.72128},
{2.81209,1.84611,-2.72127},
{2.81218,1.84602,-2.72125},
{2.81228,1.84593,-2.72123},
{2.81237,1.84584,-2.72122},
{2.81246,1.84575,-2.7212},
{2.81256,1.84566,-2.72118},
{2.81265,1.84557,-2.72117},
{2.81275,1.84548,-2.72115},
{2.81284,1.84539,-2.72113},
{2.81294,1.8453,-2.72112},
{2.81312,1.84513,-2.72108},
{2.81323,1.84503,-2.72107},
{2.81333,1.84492,-2.72105},
{2.81344,1.84482,-2.72103},
{2.81355,1.84472,-2.72101},
{2.81365,1.84462,-2.72099},
{2.81376,1.84452,-2.72097},
{2.81387,1.84441,-2.72095},
{2.81398,1.84431,-2.72094},
{2.81408,1.84421,-2.72092},
