5.7,4.47,-4.57836e-23,
5.69994,4.47,0.000128308,
5.69992,4.47,0.00018274,
5.69989,4.47,0.000237172,
5.69987,4.47,0.000291603,
5.69984,4.47,0.000346035,
5.69961,4.47,0.000839675,
5.69955,4.46999,0.000961854,
5.69949,4.46999,0.00108403,
5.69943,4.46999,0.00120621,
5.69937,4.46999,0.00132839,
5.69931,4.46999,0.00145057,
5.69925,4.46999,0.00157275,
5.69919,4.46999,0.00169493,
5.69913,4.46999,0.00181711,
5.69907,4.46999,0.00193928,
5.69901,4.46999,0.00206146,
5.69895,4.46998,0.00218364,
5.69889,4.46998,0.00230582,
5.69883,4.46998,0.002428,
5.69828,4.46997,0.00354275,
5.69817,4.46997,0.00374866,
5.69806,4.46997,0.00395456,
5.69795,4.46997,0.00416047,
5.69783,4.46996,0.00436637,
5.69772,4.46996,0.00457228,
5.69761,4.46996,0.00477819,
5.6975,4.46995,0.00498409,
5.69739,4.46995,0.00519,
5.69728,4.46995,0.0053959,
5.69717,4.46995,0.00560181,
5.69706,4.46994,0.00580771,
5.69694,4.46994,0.00601362,
5.69683,4.46994,0.00621952,
5.69672,4.46994,0.00642543,
5.69661,4.46993,0.00663133,
5.6965,4.46993,0.00683724,
5.69639,4.46993,0.00704314,
5.69628,4.46993,0.00724905,
5.69617,4.46992,0.00745495,
5.69605,4.46992,0.00766086,
5.69508,4.4699,0.00945968,
5.6949,4.46989,0.00974768,
5.69472,4.46988,0.0100357,
5.69454,4.46988,0.0103237,
5.69436,4.46987,0.0106117,
5.69418,4.46987,0.0108997,
5.694,4.46986,0.0111877,
5.69382,4.46985,0.0114757,
5.69364,4.46985,0.0117637,
5.69346,4.46984,0.0120517,
5.69328,4.46983,0.0123397,
5.6931,4.46983,0.0126276,
5.69293,4.46982,0.0129156,
5.69275,4.46982,0.0132036,
5.69257,4.46981,0.0134916,
5.69239,4.4698,0.0137796,
5.69221,4.4698,0.0140676,
5.69203,4.46979,0.0143556,
5.69185,4.46978,0.0146436,
5.69167,4.46978,0.0149316,
5.69149,4.46977,0.0152196,
5.69131,4.46976,0.0155076,
5.69113,4.46976,0.0157956,
5.69095,4.46975,0.0160836,
5.69077,4.46975,0.0163716,
5.69059,4.46974,0.0166596,
5.69042,4.46973,0.0169476,
5.69024,4.46973,0.0172356,
5.69006,4.46972,0.0175236,
5.6885,4.46966,0.0199965,
5.68824,4.46965,0.0203526,
5.68798,4.46964,0.0207088,
5.68771,4.46962,0.0210649,
5.68745,4.46961,0.021421,
5.68718,4.4696,0.0217772,
5.68692,4.46958,0.0221333,
5.68665,4.46957,0.0224895,
5.68639,4.46955,0.0228456,
5.68612,4.46954,0.0232018,
5.68586,4.46953,0.0235579,
5.6856,4.46951,0.023914,
5.68533,4.4695,0.0242702,
5.68507,4.46949,0.0246263,
5.6848,4.46947,0.0249825,
5.68454,4.46946,0.0253386,
5.68427,4.46944,0.0256948,
5.68401,4.46943,0.0260509,
5.68374,4.46942,0.026407,
5.68348,4.4694,0.0267632,
5.68322,4.46939,0.0271193,
5.68295,4.46937,0.0274755,
5.68269,4.46936,0.0278316,
5.68242,4.46935,0.0281878,
5.68216,4.46933,0.0285439,
5.68189,4.46932,0.0289,
5.68163,4.46931,0.0292562,
5.68136,4.46929,0.0296123,
5.6811,4.46928,0.0299685,
5.68084,4.46926,0.0303246,
5.68057,4.46925,0.0306807,
5.68031,4.46924,0.0310369,
5.68004,4.46922,0.031393,
5.67978,4.46921,0.0317492,
5.67951,4.4692,0.0321053,
5.67925,4.46918,0.0324615,
5.67898,4.46917,0.0328176,
5.67669,4.46904,0.0358528,
5.67632,4.46901,0.0362748,
5.67596,4.46899,0.0366969,
5.67559,4.46896,0.0371189,
5.67523,4.46893,0.037541,
5.67486,4.46891,0.0379631,
5.67449,4.46888,0.0383851,
5.67413,4.46885,0.0388072,
5.67376,4.46883,0.0392292,
5.6734,4.4688,0.0396513,
5.67303,4.46877,0.0400733,
5.67267,4.46875,0.0404954,
5.6723,4.46872,0.0409175,
5.67194,4.46869,0.0413395,
5.67157,4.46866,0.0417616,
5.67121,4.46864,0.0421836,
5.67084,4.46861,0.0426057,
5.67047,4.46858,0.0430278,
5.67011,4.46856,0.0434498,
5.66974,4.46853,0.0438719,
5.66938,4.4685,0.0442939,
5.66901,4.46848,0.044716,
5.66865,4.46845,0.0451381,
5.66828,4.46842,0.0455601,
5.66792,4.4684,0.0459822,
