{5.702,1.07,1.570796326794},
{5.70199,1.07001,1.57079625097},
{5.70198,1.07002,1.570796160123},
{5.70198,1.07003,1.570796069267},
{5.70193,1.07009,1.570795442083},
{5.70192,1.07011,1.570795173524},
{5.7019,1.07013,1.570794904954},
{5.70189,1.07015,1.570794636394},
{5.70187,1.07017,1.570794367834},
{5.70186,1.07019,1.570794099264},
{5.70184,1.07021,1.570793830704},
{5.70176,1.07032,1.570792346094},
{5.70173,1.07036,1.570791871094},
{5.7017,1.0704,1.570791396084},
{5.70167,1.07043,1.570790921084},
{5.70164,1.07047,1.570790446074},
{5.70162,1.07051,1.570789971074},
{5.70159,1.07054,1.570789496064},
{5.70156,1.07058,1.570789021064},
{5.70153,1.07062,1.570788546054},
{5.7015,1.07066,1.570788071054},
{5.70148,1.07069,1.570787596044},
{5.70145,1.07073,1.570787121044},
{5.70129,1.07094,1.570784474594},
{5.70125,1.071,1.570783750494},
{5.7012,1.07106,1.570783026494},
{5.70116,1.07112,1.570782302394},
{5.70111,1.07117,1.570781578394},
{5.70107,1.07123,1.570780854294},
{5.70102,1.07129,1.570780130294},
{5.70098,1.07135,1.570779406294},
{5.70094,1.07141,1.570778682194},
{5.70089,1.07147,1.570777958194},
{5.70085,1.07153,1.570777234094},
{5.7008,1.07158,1.570776510094},
{5.70076,1.07164,1.570775785994},
{5.70071,1.0717,1.570775061994},
{5.70067,1.07176,1.570774337894},
{5.70062,1.07182,1.570773613894},
{5.70038,1.07214,1.570769673994},
{5.70032,1.07223,1.570768698094},
{5.70025,1.07231,1.570767722094},
{5.70019,1.0724,1.570766746194},
{5.70012,1.07248,1.570765770294},
{5.70006,1.07257,1.570764794294},
{5.7,1.07265,1.570763818394},
{5.69993,1.07273,1.570762842394},
{5.69987,1.07282,1.570761866494},
{5.6998,1.0729,1.570760890594},
{5.69974,1.07299,1.570759914594},
{5.69968,1.07307,1.570758938694},
{5.69961,1.07316,1.570757962694},
{5.69955,1.07324,1.570756986794},
{5.69949,1.07333,1.570756010894},
{5.69942,1.07341,1.570755034894},
{5.69936,1.0735,1.570754058994},
{5.69929,1.07358,1.570753082994},
{5.69923,1.07366,1.570752107094},
{5.69891,1.07409,1.570747184294},
{5.69882,1.07421,1.570745939994},
{5.69873,1.07432,1.570744695594},
{5.69865,1.07443,1.570743451294},
{5.69856,1.07455,1.570742206894},
{5.69847,1.07466,1.570740962594},
{5.69839,1.07478,1.570739718194},
{5.6983,1.07489,1.570738473794},
{5.69822,1.07501,1.570737229494},
{5.69813,1.07512,1.570735985094},
{5.69804,1.07523,1.570734740794},
{5.69796,1.07535,1.570733496394},
{5.69787,1.07546,1.570732252094},
{5.69778,1.07558,1.570731007694},
{5.6977,1.07569,1.570729763394},
{5.69761,1.07581,1.570728518994},
{5.69752,1.07592,1.570727274694},
{5.69744,1.07603,1.570726030294},
{5.69735,1.07615,1.570724785994},
{5.69727,1.07626,1.570723541594},
{5.69718,1.07638,1.570722297294},
{5.69709,1.07649,1.570721052894},
{5.69701,1.07661,1.570719808594},
{5.69692,1.07672,1.570718564194},
{5.69649,1.07729,1.570712395294},
{5.69638,1.07744,1.570710910794},
{5.69627,1.07758,1.570709426394},
{5.69615,1.07773,1.570707941894},
{5.69604,1.07788,1.570706457494},
{5.69593,1.07803,1.570704972994},
{5.69582,1.07818,1.570703488594},
{5.69571,1.07832,1.570702004094},
{5.6956,1.07847,1.570700519694},
{5.69548,1.07862,1.570699035194},
{5.69537,1.07877,1.570697550794},
{5.69526,1.07891,1.570696066794},
{5.69515,1.07906,1.570694581794},
{5.69504,1.07921,1.570693097794},
{5.69493,1.07936,1.570691612794},
{5.69482,1.0795,1.570690128794},
{5.6947,1.07965,1.570688643794},
{5.69459,1.0798,1.570687159794},
{5.69448,1.07995,1.570685674794},
{5.69437,1.08009,1.570684190794},
{5.69426,1.08024,1.570682705794},
{5.69415,1.08039,1.570681221794},
{5.69403,1.08054,1.570679737794},
{5.69392,1.08068,1.570678252794},
{5.69381,1.08083,1.570676768794},
{5.6937,1.08098,1.570675283794},
{5.69359,1.08113,1.570673799794},
{5.69348,1.08128,1.570672314794},
{5.69293,1.082,1.570665095794},
{5.69279,1.08218,1.570663386794},
{5.69265,1.08237,1.570661678794},
{5.69251,1.08255,1.570659969794},
{5.69237,1.08273,1.570658260794},
{5.69223,1.08292,1.570656552794},
{5.6921,1.0831,1.570654843794},
{5.69196,1.08329,1.570653135794},
{5.69182,1.08347,1.570651426794},
{5.69168,1.08365,1.570649717794},
{5.69154,1.08384,1.570648009794},
{5.6914,1.08402,1.570646300794},
{5.69126,1.0842,1.570644591794},
{5.69112,1.08439,1.570642883794},
{5.69098,1.08457,1.570641174794},
{5.69085,1.08476,1.570639466794},
{5.69071,1.08494,1.570637757794},
{5.69057,1.08512,1.570636048794},
{5.69043,1.08531,1.570634340794},
{5.69029,1.08549,1.570632631794},
{5.69015,1.08568,1.570630922794},
{5.69001,1.08586,1.570629214794},
{5.68987,1.08604,1.570627505794},
{5.68973,1.08623,1.570625797794},
{5.68959,1.08641,1.570624088794},
{5.68946,1.0866,1.570622379794},
{5.68932,1.08678,1.570620671794},
{5.68918,1.08696,1.570618962794},
{5.68904,1.08715,1.570617254794},
{5.6889,1.08733,1.570615545794},
{5.68876,1.08751,1.570613836794},
{5.68862,1.0877,1.570612128794},
{5.68795,1.08859,1.570604013794},
{5.68778,1.08881,1.570602145794},
{5.68761,1.08903,1.570600277794},
{5.68745,1.08925,1.570598409794},
{5.68728,1.08948,1.570596541794},
{5.68711,1.0897,1.570594673794},
{5.68694,1.08992,1.570592804794},
{5.68677,1.09014,1.570590936794},
{5.6866,1.09037,1.570589068794},
{5.68644,1.09059,1.570587200794},
{5.68627,1.09081,1.570585332794},
{5.6861,1.09103,1.570583463794},
{5.68593,1.09126,1.570581595794},
{5.68576,1.09148,1.570579727794},
{5.6856,1.0917,1.570577859794},
{5.68543,1.09192,1.570575991794},
{5.68526,1.09215,1.570574122794},
{5.68509,1.09237,1.570572254794},
{5.68492,1.09259,1.570570386794},
{5.68475,1.09281,1.570568518794},
{5.68459,1.09304,1.570566650794},
{5.68442,1.09326,1.570564781794},
{5.68425,1.09348,1.570562913794},
{5.68408,1.0937,1.570561045794},
{5.68391,1.09393,1.570559177794},
{5.68375,1.09415,1.570557309794},
{5.68358,1.09437,1.570555440794},
{5.68341,1.09459,1.570553572794},
{5.68324,1.09482,1.570551704794},
{5.68307,1.09504,1.570549836794},
{5.68291,1.09526,1.570547968794},
{5.68274,1.09548,1.570546099794},
{5.68257,1.09571,1.570544231794},
{5.6824,1.09593,1.570542363794},
{5.68223,1.09615,1.570540495794},
{5.68146,1.09718,1.570531969794},
{5.68126,1.09744,1.570529989794},
{5.68106,1.0977,1.570528008794},
{5.68086,1.09797,1.570526028794},
{5.68066,1.09823,1.570524047794},
{5.68046,1.09849,1.570522067794},
{5.68027,1.09875,1.570520086794},
{5.68007,1.09902,1.570518106794},
{5.67987,1.09928,1.570516125794},
{5.67967,1.09954,1.570514145794},
{5.67947,1.09981,1.570512164794},
{5.67927,1.10007,1.570510184794},
{5.67907,1.10033,1.570508203794},
{5.67888,1.10059,1.570506223794},
{5.67868,1.10086,1.570504242794},
{5.67848,1.10112,1.570502262794},
{5.67828,1.10138,1.570500281794},
{5.67808,1.10165,1.570498301794},
{5.67788,1.10191,1.570496320794},
{5.67768,1.10217,1.570494340794},
{5.67749,1.10243,1.570492359794},
{5.67729,1.1027,1.570490379794},
{5.67709,1.10296,1.570488398794},
{5.67689,1.10322,1.570486418794},
{5.67669,1.10349,1.570484437794},
{5.67649,1.10375,1.570482457794},
{5.67629,1.10401,1.570480476794},
{5.6761,1.10427,1.570478496794},
