{5.77,7.13,0.78539},
{5.76999,7.12999,0.78549},
{5.76998,7.12999,0.78555},
{5.76997,7.12998,0.78560},
{5.76993,7.12996,0.78594},
{5.76991,7.12995,0.78607},
{5.76989,7.12994,0.78620},
{5.76987,7.12993,0.78633},
{5.76986,7.12992,0.78646},
{5.76984,7.12991,0.78658},
{5.76982,7.1299,0.78671},
{5.7698,7.12989,0.78684},
{5.76979,7.12988,0.78697},
{5.76967,7.12982,0.78780},
{5.76964,7.1298,0.78804},
{5.76961,7.12978,0.78827},
{5.76957,7.12976,0.78851},
{5.76954,7.12975,0.78874},
{5.76951,7.12973,0.78898},
{5.76948,7.12971,0.78922},
{5.76944,7.12969,0.78945},
{5.76941,7.12968,0.78969},
{5.76938,7.12966,0.78992},
{5.76935,7.12964,0.79016},
{5.76932,7.12962,0.79039},
{5.76928,7.1296,0.79063},
{5.76909,7.1295,0.79205},
{5.76904,7.12947,0.79242},
{5.76898,7.12944,0.79280},
{5.76893,7.12941,0.79317},
{5.76888,7.12938,0.7935},
{5.76883,7.12935,0.79392},
{5.76878,7.12932,0.79429},
{5.76873,7.1293,0.79467},
{5.76867,7.12927,0.79504},
{5.76862,7.12924,0.79542},
{5.76857,7.12921,0.79579},
{5.76852,7.12918,0.79617},
{5.76847,7.12915,0.79654},
{5.76842,7.12912,0.79692},
{5.76836,7.1291,0.79729},
{5.76831,7.12907,0.79767},
{5.76826,7.12904,0.79804},
{5.76821,7.12901,0.7984},
{5.76816,7.12898,0.79879},
{5.76783,7.1288,0.80113},
{5.76776,7.12876,0.80168},
{5.76768,7.12872,0.80223},
{5.76761,7.12867,0.80277},
{5.76753,7.12863,0.80332},
{5.76745,7.12859,0.80387},
{5.76738,7.12855,0.80442},
{5.7673,7.1285,0.80497},
{5.76723,7.12846,0.80552},
{5.76715,7.12842,0.8060},
{5.76707,7.12837,0.80661},
{5.767,7.12833,0.80716},
{5.76692,7.12829,0.80771},
{5.76685,7.12825,0.80826},
{5.76677,7.1282,0.80881},
{5.7667,7.12816,0.80936},
{5.76662,7.12812,0.8099},
{5.76654,7.12808,0.81045},
{5.76647,7.12803,0.81100},
{5.76639,7.12799,0.81155},
{5.76632,7.12795,0.81210},
{5.76624,7.12791,0.81265},
{5.76616,7.12786,0.81320},
{5.76571,7.1276,0.816},
{5.7656,7.12754,0.8172},
{5.7655,7.12748,0.8179},
{5.76539,7.12742,0.8186},
{5.76529,7.12736,0.81942},
{5.76519,7.1273,0.82015},
{5.76508,7.12724,0.82088},
{5.76498,7.12718,0.82161},
{5.76487,7.12712,0.82234},
{5.76477,7.12706,0.82307},
{5.76466,7.127,0.82380},
{5.76456,7.12694,0.82453},
{5.76446,7.12688,0.82526},
{5.76435,7.12682,0.82599},
{5.76425,7.12676,0.82672},
{5.76414,7.1267,0.82745},
{5.76404,7.12664,0.82818},
{5.76394,7.12658,0.82891},
{5.76383,7.12652,0.82964},
{5.76373,7.12646,0.83037},
{5.76362,7.1264,0.83110},
{5.76352,7.12634,0.83183},
{5.76342,7.12628,0.83256},
{5.76331,7.12622,0.83329},
{5.76321,7.12616,0.83402},
{5.7631,7.12609,0.83475},
{5.763,7.12603,0.83548},
{5.76289,7.12597,0.83621},
{5.76228,7.12561,0.84045},
{5.76214,7.12553,0.84124},
{5.762,7.12545,0.84203},
{5.76187,7.12537,0.84282},
