{1,2,0.785398},
{1.00005,2.00006,0.785279},
{1.00007,2.00008,0.785236},
{1.00008,2.00009,0.785194},
{1.0001,2.00011,0.785151},
{1.00012,2.00013,0.785108},
{1.00014,2.00015,0.785066},
{1.00015,2.00017,0.785023},
{1.00036,2.0004,0.784521},
{1.0004,2.00045,0.784425},
{1.00044,2.0005,0.784329},
{1.00048,2.00054,0.784233},
{1.00052,2.00059,0.784137},
{1.00056,2.00063,0.784042},
{1.0006,2.00068,0.783946},
{1.00064,2.00073,0.78385},
{1.00068,2.00077,0.783754},
{1.00073,2.00082,0.783658},
{1.00077,2.00087,0.783562},
{1.00081,2.00091,0.783466},
{1.00085,2.00096,0.78337},
{1.00089,2.001,0.783275},
{1.00093,2.00105,0.783179},
{1.00097,2.0011,0.783083},
{1.00101,2.00114,0.782987},
{1.00105,2.00119,0.782891},
{1.00109,2.00124,0.782795},
{1.00158,2.00179,0.781661},
{1.00166,2.00187,0.781494},
{1.00173,2.00195,0.781327},
{1.00181,2.00204,0.781159},
{1.00188,2.00212,0.780992},
{1.00196,2.00221,0.780825},
{1.00203,2.00229,0.780658},
{1.00211,2.00238,0.780491},
{1.00218,2.00246,0.780324},
{1.00226,2.00254,0.780157},
{1.00233,2.00263,0.77999},
{1.00241,2.00271,0.779823},
{1.00248,2.0028,0.779656},
{1.00256,2.00288,0.779489},
{1.00263,2.00296,0.779322},
{1.00271,2.00305,0.779154},
{1.00278,2.00313,0.778987},
{1.00286,2.00322,0.77882},
{1.00293,2.0033,0.778653},
{1.00301,2.00339,0.778486},
{1.00308,2.00347,0.778319},
{1.00316,2.00355,0.778152},
{1.00323,2.00364,0.777985},
{1.00331,2.00372,0.777818},
{1.00338,2.00381,0.777651},
{1.00346,2.00389,0.777484},
{1.00353,2.00398,0.777316},
{1.00361,2.00406,0.777149},
{1.00368,2.00414,0.776982},
{1.00376,2.00423,0.776815},
{1.00466,2.00524,0.774824},
{1.00478,2.00537,0.774581},
{1.0049,2.00551,0.774338},
{1.00502,2.00564,0.774096},
{1.00514,2.00577,0.773853},
{1.00526,2.0059,0.77361},
{1.00538,2.00603,0.773367},
{1.0055,2.00617,0.773124},
{1.00562,2.0063,0.772881},
{1.00574,2.00643,0.772638},
{1.00586,2.00656,0.772396},
{1.00598,2.0067,0.772153},
{1.0061,2.00683,0.77191},
{1.00622,2.00696,0.771667},
{1.00634,2.00709,0.771424},
{1.00646,2.00722,0.771181},
{1.00658,2.00736,0.770938},
{1.00669,2.00749,0.770696},
{1.00681,2.00762,0.770453},
{1.00693,2.00775,0.77021},
{1.00705,2.00788,0.769967},
{1.00717,2.00802,0.769724},
{1.00729,2.00815,0.769481},
{1.00741,2.00828,0.769238},
{1.00753,2.00841,0.768996},
{1.00765,2.00855,0.768753},
{1.00777,2.00868,0.76851},
{1.00789,2.00881,0.768267},
{1.00801,2.00894,0.768024},
{1.00813,2.00907,0.767781},
{1.00825,2.00921,0.767538},
{1.00837,2.00934,0.767296},
{1.00849,2.00947,0.767053},
{1.00861,2.0096,0.76681},
{1.00873,2.00973,0.766567},
{1.00885,2.00987,0.766324},
{1.00897,2.01,0.766081},
{1.00909,2.01013,0.765838},
{1.00921,2.01026,0.765596},
{1.01056,2.01176,0.762838},
{1.01074,2.01195,0.76252},
{1.01091,2.01214,0.762202},
{1.01109,2.01233,0.761884},
{1.01126,2.01252,0.761566},
{1.01144,2.01271,0.761249},
{1.01161,2.01289,0.760931},
{1.01179,2.01308,0.760613},
{1.01196,2.01327,0.760295},
{1.01214,2.01346,0.759977},
{1.01231,2.01365,0.759659},
{1.01249,2.01383,0.759341},
{1.01266,2.01402,0.759023},
{1.01284,2.01421,0.758705},
{1.01301,2.0144,0.758387},
{1.01319,2.01459,0.758069},
{1.01336,2.01478,0.757751},
{1.01354,2.01496,0.757433},
{1.01371,2.01515,0.757115},
{1.01389,2.01534,0.756797},
{1.01406,2.01553,0.756479},
{1.01424,2.01572,0.756161},
{1.01441,2.01591,0.755843},
{1.01459,2.01609,0.755525},
{1.01476,2.01628,0.755207},
{1.01493,2.01647,0.754889},
{1.01511,2.01666,0.754571},
{1.01528,2.01685,0.754253},
{1.01546,2.01703,0.753935},
{1.01563,2.01722,0.753617},
{1.01581,2.01741,0.753299},
{1.01598,2.0176,0.752981},
{1.01616,2.01779,0.752664},
{1.01633,2.01798,0.752346},
{1.01651,2.01816,0.752028},
{1.01668,2.01835,0.75171},
{1.01686,2.01854,0.751392},
{1.01703,2.01873,0.751074},
{1.01721,2.01892,0.750756},
{1.01738,2.01911,0.750438},
{1.01756,2.01929,0.75012},
{1.01773,2.01948,0.749802},
{1.01791,2.01967,0.749484},
{1.01808,2.01986,0.749166},
{1.01826,2.02005,0.748848},
{1.01843,2.02023,0.74853},
{1.01861,2.02042,0.748212},
{1.01878,2.02061,0.747894},
{1.01896,2.0208,0.747576},
{1.01913,2.02099,0.747258},
{1.01931,2.02118,0.74694},
{1.02131,2.02332,0.74335},
{1.02155,2.02357,0.742974},
{1.02179,2.02382,0.742598},
{1.02203,2.02407,0.742222},
{1.02227,2.02432,0.741845},
{1.02252,2.02457,0.741469},
{1.02276,2.02482,0.741093},
{1.023,2.02507,0.740717},
{1.02324,2.02532,0.74034},
{1.02348,2.02557,0.739964},
{1.02372,2.02582,0.739588},
{1.02397,2.02607,0.739212},
{1.02421,2.02632,0.738835},
{1.02445,2.02657,0.738459},
{1.02469,2.02682,0.738083},
{1.02493,2.02707,0.737707},
{1.02518,2.02732,0.73733},
{1.02542,2.02757,0.736954},
{1.02566,2.02782,0.736578},
{1.0259,2.02807,0.736201},
{1.02614,2.02832,0.735825},
{1.02638,2.02857,0.735449},
{1.02663,2.02882,0.735073},
{1.02687,2.02907,0.734696},
{1.02711,2.02932,0.73432},
{1.02735,2.02957,0.733944},
{1.02759,2.02982,0.733568},
{1.02783,2.03007,0.733191},
{1.02808,2.03032,0.732815},
{1.02832,2.03057,0.732439},
{1.02856,2.03082,0.732063},
{1.0288,2.03107,0.731686},
{1.02904,2.03132,0.73131},
{1.02928,2.03157,0.730934},
{1.02953,2.03182,0.730558},
{1.02977,2.03207,0.730181},
{1.03001,2.03232,0.729805},
{1.03025,2.03257,0.729429},
{1.03049,2.03282,0.729053},
{1.03073,2.03307,0.728676},
{1.03098,2.03332,0.7283},
{1.03122,2.03357,0.727924},
{1.03146,2.03382,0.727548},
{1.0317,2.03407,0.727171},
{1.03194,2.03432,0.726795},
{1.03219,2.03457,0.726419},
{1.03243,2.03482,0.726043},
{1.03267,2.03507,0.725666},
{1.03291,2.03532,0.72529},
{1.03315,2.03557,0.724914},
{1.03339,2.03582,0.724537},
{1.03364,2.03607,0.724161},
{1.03388,2.03632,0.723785},
{1.03412,2.03657,0.723409},
{1.03436,2.03682,0.723032},
{1.0346,2.03707,0.722656},
{1.03484,2.03732,0.72228},
{1.03509,2.03757,0.721904},
{1.03533,2.03782,0.721527},
{1.03557,2.03807,0.721151},
{1.03824,2.04082,0.717034},
{1.03856,2.04114,0.71662},
{1.03888,2.04145,0.716206},
{1.0392,2.04177,0.715793},
{1.03952,2.04208,0.715379},
{1.03984,2.0424,0.714965},
{1.04016,2.04271,0.714551},
{1.04048,2.04302,0.714138},
{1.0408,2.04334,0.713724},
{1.04112,2.04365,0.71331},
{1.04145,2.04397,0.712897},
{1.04177,2.04428,0.712483},
{1.04209,2.0446,0.712069},
{1.04241,2.04491,0.711656},
{1.04273,2.04523,0.711242},
{1.04305,2.04554,0.710828},
{1.04337,2.04585,0.710414},
{1.04369,2.04617,0.710001},
{1.04401,2.04648,0.709587},
{1.04433,2.0468,0.709173},
{1.04465,2.04711,0.70876},
{1.04497,2.04743,0.708346},
{1.04529,2.04774,0.707932},
{1.04561,2.04806,0.707519},
{1.04594,2.04837,0.707105},
{1.04626,2.04868,0.706691},
{1.04658,2.049,0.706277},
{1.0469,2.04931,0.705864},
{1.04722,2.04963,0.70545},
{1.04754,2.04994,0.705036},
{1.04786,2.05026,0.704623},
{1.04818,2.05057,0.704209},
{1.0485,2.05089,0.703795},
{1.04882,2.0512,0.703382},
{1.04914,2.05152,0.702968},
{1.04946,2.05183,0.702554},
{1.04978,2.05214,0.70214},
{1.0501,2.05246,0.701727},
{1.05042,2.05277,0.701313},
{1.05075,2.05309,0.700899},
{1.05107,2.0534,0.700486},
{1.05139,2.05372,0.700072},
{1.05171,2.05403,0.699658},
{1.05203,2.05435,0.699244},
{1.05235,2.05466,0.698831},
{1.05267,2.05497,0.698417},
{1.05299,2.05529,0.698003},
{1.05331,2.0556,0.69759},
{1.05363,2.05592,0.697176},
{1.05395,2.05623,0.696762},
{1.05427,2.05655,0.696349},
{1.05459,2.05686,0.695935},
{1.05491,2.05718,0.695521},
{1.05523,2.05749,0.695107},
{1.05556,2.0578,0.694694},
{1.05588,2.05812,0.69428},
{1.0562,2.05843,0.693866},
{1.05652,2.05875,0.693453},
{1.05684,2.05906,0.693039},
{1.05716,2.05938,0.692625},
{1.05748,2.05969,0.692212},
{1.0578,2.06001,0.691798},
{1.05812,2.06032,0.691384},
{1.05844,2.06063,0.69097},
{1.05876,2.06095,0.690557},
{1.05908,2.06126,0.690143},
{1.0594,2.06158,0.689729},
{1.05972,2.06189,0.689316},
{1.06005,2.06221,0.688902},
{1.06037,2.06252,0.688488},
{1.06379,2.06587,0.684095},
{1.0642,2.06625,0.683676},
{1.06461,2.06663,0.683257},
{1.06502,2.06701,0.682839},
{1.06543,2.06739,0.68242},
{1.06585,2.06777,0.682001},
{1.06626,2.06814,0.681582},
{1.06667,2.06852,0.681163},
{1.06708,2.0689,0.680745},
{1.06749,2.06928,0.680326},
{1.06791,2.06966,0.679907},
{1.06832,2.07004,0.679488},
{1.06873,2.07042,0.679069},
{1.06914,2.0708,0.678651},
{1.06955,2.07117,0.678232},
{1.06997,2.07155,0.677813},
{1.07038,2.07193,0.677394},
{1.07079,2.07231,0.676975},
{1.0712,2.07269,0.676557},
{1.07161,2.07307,0.676138},
{1.07202,2.07345,0.675719},
{1.07244,2.07383,0.6753},
{1.07285,2.07421,0.674881},
{1.07326,2.07458,0.674463},
{1.07367,2.07496,0.674044},
{1.07408,2.07534,0.673625},
{1.0745,2.07572,0.673206},
{1.07491,2.0761,0.672787},
{1.07532,2.07648,0.672369},
{1.07573,2.07686,0.67195},
{1.07614,2.07724,0.671531},
{1.07656,2.07761,0.671112},
{1.07697,2.07799,0.670693},
{1.07738,2.07837,0.670275},
{1.07779,2.07875,0.669856},
{1.0782,2.07913,0.669437},
{1.07862,2.07951,0.669018},
{1.07903,2.07989,0.668599},
