{5.77,3.14,0.785398},
{5.76994,3.14006,0.785163},
{5.76991,3.14008,0.785079},
{5.76989,3.1401,0.784994},
{5.76987,3.14012,0.784909},
{5.76984,3.14014,0.784824},
{5.76982,3.14016,0.78474},
{5.7698,3.14018,0.784655},
{5.76952,3.14042,0.783658},
{5.76947,3.14047,0.783468},
{5.76942,3.14052,0.783278},
{5.76936,3.14057,0.783089},
{5.76931,3.14062,0.782899},
{5.76925,3.14066,0.782709},
{5.7692,3.14071,0.782519},
{5.76914,3.14076,0.78233},
{5.76909,3.14081,0.78214},
{5.76903,3.14086,0.78195},
{5.76898,3.14091,0.781761},
{5.76892,3.14096,0.781571},
{5.76887,3.141,0.781381},
{5.76881,3.14105,0.781191},
{5.76876,3.1411,0.781002},
{5.7687,3.14115,0.780812},
{5.76865,3.1412,0.780622},
{5.7686,3.14125,0.780432},
{5.76854,3.1413,0.780243},
{5.76788,3.14189,0.777959},
{5.76778,3.14197,0.777632},
{5.76768,3.14206,0.777306},
{5.76758,3.14215,0.776979},
{5.76748,3.14224,0.776653},
{5.76738,3.14233,0.776326},
{5.76728,3.14242,0.776},
{5.76719,3.14251,0.775673},
{5.76709,3.1426,0.775347},
{5.76699,3.14269,0.77502},
{5.76689,3.14277,0.774694},
{5.76679,3.14286,0.774367},
{5.76669,3.14295,0.774041},
{5.76659,3.14304,0.773714},
{5.76649,3.14313,0.773388},
{5.76639,3.14322,0.773061},
{5.76629,3.14331,0.772735},
{5.7662,3.1434,0.772408},
{5.7661,3.14348,0.772082},
{5.766,3.14357,0.771755},
{5.7659,3.14366,0.771429},
{5.7658,3.14375,0.771102},
{5.7657,3.14384,0.770776},
{5.7656,3.14393,0.770449},
{5.7655,3.14402,0.770123},
{5.7654,3.14411,0.769796},
{5.7653,3.1442,0.76947},
{5.76521,3.14428,0.769143},
{5.76408,3.1453,0.765431},
{5.76392,3.14544,0.764967},
{5.76377,3.14558,0.764503},
{5.76362,3.14572,0.764038},
{5.76346,3.14587,0.763574},
{5.76331,3.14601,0.763109},
{5.76316,3.14615,0.762645},
{5.763,3.14629,0.762181},
{5.76285,3.14643,0.761716},
{5.76269,3.14657,0.761252},
{5.76254,3.14672,0.760788},
{5.76239,3.14686,0.760323},
{5.76223,3.147,0.759859},
{5.76208,3.14714,0.759394},
{5.76193,3.14728,0.75893},
{5.76177,3.14742,0.758466},
{5.76162,3.14757,0.758001},
{5.76147,3.14771,0.757537},
{5.76131,3.14785,0.757072},
{5.76116,3.14799,0.756608},
{5.761,3.14813,0.756144},
{5.76085,3.14828,0.755679},
{5.7607,3.14842,0.755215},
{5.76054,3.14856,0.754751},
{5.76039,3.1487,0.754286},
{5.76024,3.14884,0.753822},
{5.76008,3.14898,0.753357},
{5.75993,3.14913,0.752893},
{5.75978,3.14927,0.752429},
{5.75962,3.14941,0.751964},
{5.75947,3.14955,0.7515},
{5.75932,3.14969,0.751036},
{5.75916,3.14983,0.750571},
{5.75901,3.14998,0.750107},
{5.75885,3.15012,0.749642},
{5.7587,3.15026,0.749178},
{5.75855,3.1504,0.748714},
{5.75839,3.15054,0.748249},
{5.75824,3.15068,0.747785},
{5.75651,3.15228,0.742585},
{5.7563,3.15249,0.741997},
{5.75608,3.1527,0.741408},
{5.75587,3.15291,0.740819},
{5.75565,3.15312,0.740231},
{5.75544,3.15332,0.739642},
{5.75522,3.15353,0.739053},
{5.75501,3.15374,0.738465},
{5.75479,3.15395,0.737876},
{5.75458,3.15416,0.737287},
{5.75436,3.15436,0.736699},
{5.75414,3.15457,0.73611},
{5.75393,3.15478,0.735521},
{5.75371,3.15499,0.734933},
{5.7535,3.1552,0.734344},
{5.75328,3.15541,0.733755},
{5.75307,3.15561,0.733167},
{5.75285,3.15582,0.732578},
{5.75264,3.15603,0.731989},
{5.75242,3.15624,0.7314},
{5.75221,3.15645,0.730812},
